[2025-02-17 10:23:59] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 386, 'op': 0, 'd': {'user': {'id': '927108202867359745'}, 'status': 'idle', 'guild_id': '901431481090596924', 'client_status': {'web': 'idle'}, 'activities': [{'type': 2, 'name': 'Saiko', 'id': 'ec0b28a579ecb4bd', 'created_at': 1739813037033}]}}
[2025-02-17 10:59:05] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-02-17 10:59:05] [DEBUG   ] discord.client: Dispatching event presence_update
[2025-02-17 10:59:05] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 1414, 'op': 0, 'd': {'user': {'id': '1244291562738024479'}, 'status': 'online', 'guild_id': '901431481090596924', 'client_status': {'web': 'online'}, 'activities': [{'type': 4, 'state': '🎮 /play | เล่นเพลง', 'name': 'custom', 'id': 'ec0b28a579ecb4bd', 'created_at': 1739815142750}]}}
[2025-02-17 10:59:05] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-02-17 10:59:05] [DEBUG   ] discord.client: Dispatching event presence_update
[2025-02-17 10:59:05] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 1414.
[2025-02-17 10:59:05] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-02-17 10:59:06] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp 1739815146833.
[2025-02-17 10:59:06] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': 1739815146833}.
[2025-02-17 10:59:06] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': 1739815146833}
[2025-02-17 10:59:08] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 1415, 'op': 0, 'd': {'user': {'id': '1244291562738024479'}, 'status': 'online', 'guild_id': '901431481090596924', 'client_status': {'web': 'online'}, 'activities': [{'type': 4, 'state': 'Playing in 2 Servers 🎶', 'name': 'custom', 'id': 'ec0b28a579ecb4bd', 'created_at': 1739815145749}]}}
[2025-02-17 10:59:08] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-02-17 10:59:08] [DEBUG   ] discord.client: Dispatching event presence_update
[2025-02-17 10:59:11] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 1416, 'op': 0, 'd': {'user': {'id': '1244291562738024479'}, 'status': 'online', 'guild_id': '901431481090596924', 'client_status': {'web': 'online'}, 'activities': [{'type': 4, 'state': 'Playing in 2 Servers 🎶', 'name': 'custom', 'id': 'ec0b28a579ecb4bd', 'created_at': 1739815148751}]}}
[2025-02-17 10:59:11] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-02-17 10:59:11] [DEBUG   ] discord.client: Dispatching event presence_update
[2025-02-17 10:59:11] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp 1739815151846.
[2025-02-17 10:59:11] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': 1739815151846}.
[2025-02-17 10:59:11] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': 1739815151846}
[2025-02-17 10:59:14] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 1417, 'op': 0, 'd': {'user': {'id': '1244291562738024479'}, 'status': 'online', 'guild_id': '901431481090596924', 'client_status': {'web': 'online'}, 'activities': [{'type': 4, 'state': '🖥️ Cluster 0 | 2073 Servers 🖥️', 'name': 'custom', 'id': 'ec0b28a579ecb4bd', 'created_at': 1739815151750}]}}
[2025-02-17 10:59:14] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-02-17 10:59:14] [DEBUG   ] discord.client: Dispatching event presence_update
[2025-02-17 10:59:15] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 1418, 'op': 0, 'd': {'user': {'id': '927108202867359745'}, 'status': 'idle', 'guild_id': '901431481090596924', 'client_status': {'web': 'idle'}, 'activities': [{'type': 2, 'name': 'Saiko', 'id': 'ec0b28a579ecb4bd', 'created_at': 1739815152542}]}}
[2025-02-17 10:59:15] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-02-17 10:59:15] [DEBUG   ] discord.client: Dispatching event presence_update
[2025-02-17 10:59:16] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp 1739815156856.
[2025-02-17 10:59:16] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': 1739815156856}.
[2025-02-17 10:59:16] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': 1739815156856}
[2025-02-17 10:59:20] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 1419, 'op': 0, 'd': {'user': {'id': '927108202867359745'}, 'status': 'idle', 'guild_id': '901431481090596924', 'client_status': {'web': 'idle'}, 'activities': [{'type': 2, 'name': 'Saiko', 'id': 'ec0b28a579ecb4bd', 'created_at': 1739815157560}]}}
[2025-02-17 10:59:20] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-02-17 10:59:20] [DEBUG   ] discord.client: Dispatching event presence_update
[2025-02-17 10:59:21] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp 1739815161868.
[2025-02-17 10:59:21] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': 1739815161868}.
[2025-02-17 10:59:21] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': 1739815161868}
[2025-02-17 10:59:23] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 1420, 'op': 0, 'd': {'user': {'id': '1244291562738024479'}, 'status': 'online', 'guild_id': '901431481090596924', 'client_status': {'web': 'online'}, 'activities': [{'type': 4, 'state': '🖥️ Cluster 0 | 2073 Servers 🖥️', 'name': 'custom', 'id': 'ec0b28a579ecb4bd', 'created_at': 1739815160759}]}}
[2025-02-17 10:59:23] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-02-17 10:59:23] [DEBUG   ] discord.client: Dispatching event presence_update
[2025-02-17 10:59:25] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 1421, 'op': 0, 'd': {'user': {'id': '927108202867359745'}, 'status': 'idle', 'guild_id': '901431481090596924', 'client_status': {'web': 'idle'}, 'activities': [{'type': 2, 'name': 'Saiko', 'id': 'ec0b28a579ecb4bd', 'created_at': 1739815162546}]}}
[2025-02-17 10:59:25] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-02-17 10:59:25] [DEBUG   ] discord.client: Dispatching event presence_update
[2025-02-17 10:59:26] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 1422, 'op': 0, 'd': {'user': {'id': '1244291562738024479'}, 'status': 'online', 'guild_id': '901431481090596924', 'client_status': {'web': 'online'}, 'activities': [{'type': 4, 'state': 'Playing in 2 Servers 🎶', 'name': 'custom', 'id': 'ec0b28a579ecb4bd', 'created_at': 1739815163755}]}}
[2025-02-17 10:59:26] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-02-17 10:59:26] [DEBUG   ] discord.client: Dispatching event presence_update
[2025-02-17 10:59:26] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp 1739815166879.
[2025-02-17 10:59:26] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': 1739815166879}.
[2025-02-17 10:59:26] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': 1739815166879}
[2025-02-17 10:59:29] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 1423, 'op': 0, 'd': {'user': {'id': '1244291562738024479'}, 'status': 'online', 'guild_id': '901431481090596924', 'client_status': {'web': 'online'}, 'activities': [{'type': 4, 'state': '🪄 /help | ดูคำสั่งทั้งหมด', 'name': 'custom', 'id': 'ec0b28a579ecb4bd', 'created_at': 1739815166756}]}}
[2025-02-17 10:59:29] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-02-17 10:59:29] [DEBUG   ] discord.client: Dispatching event presence_update
[2025-02-17 10:59:30] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 1424, 'op': 0, 'd': {'user': {'id': '1085549382528667790'}, 'status': 'online', 'guild_id': '901431481090596924', 'client_status': {'web': 'online'}, 'activities': [{'type': 4, 'state': '⚙️ /setup | สร้างห้องเล่นเพลง', 'name': 'custom', 'id': 'ec0b28a579ecb4bd', 'created_at': 1739815167096}]}}
[2025-02-17 10:59:30] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-02-17 10:59:30] [DEBUG   ] discord.client: Dispatching event presence_update
[2025-02-17 10:59:31] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp 1739815171887.
[2025-02-17 10:59:31] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': 1739815171887}.
[2025-02-17 10:59:31] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': 1739815171887}
[2025-02-17 10:59:32] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 1425, 'op': 0, 'd': {'user': {'id': '1244291562738024479'}, 'status': 'online', 'guild_id': '901431481090596924', 'client_status': {'web': 'online'}, 'activities': [{'type': 4, 'state': '🖥️ Cluster 0 | 2073 Servers 🖥️', 'name': 'custom', 'id': 'ec0b28a579ecb4bd', 'created_at': 1739815169757}]}}
[2025-02-17 10:59:32] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-02-17 10:59:32] [DEBUG   ] discord.client: Dispatching event presence_update
[2025-02-17 10:59:35] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 1426, 'op': 0, 'd': {'user': {'id': '927108202867359745'}, 'status': 'idle', 'guild_id': '901431481090596924', 'client_status': {'web': 'idle'}, 'activities': [{'type': 4, 'state': 'Smiling', 'name': 'Custom Status', 'id': 'ec0b28a579ecb4bd', 'created_at': 1739815172556}]}}
[2025-02-17 10:59:35] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-02-17 10:59:35] [DEBUG   ] discord.client: Dispatching event presence_update
[2025-02-17 10:59:35] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 1427, 'op': 0, 'd': {'user': {'id': '1244291562738024479'}, 'status': 'online', 'guild_id': '901431481090596924', 'client_status': {'web': 'online'}, 'activities': [{'type': 4, 'state': '💞 /setup | สร้างห้องเล่นเพลง', 'name': 'custom', 'id': 'ec0b28a579ecb4bd', 'created_at': 1739815172757}]}}
[2025-02-17 10:59:35] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-02-17 10:59:35] [DEBUG   ] discord.client: Dispatching event presence_update
[2025-02-17 10:59:36] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp 1739815176893.
[2025-02-17 10:59:36] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': 1739815176893}.
[2025-02-17 10:59:36] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': 1739815176893}
[2025-02-17 10:59:40] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 1428, 'op': 0, 'd': {'user': {'id': '927108202867359745'}, 'status': 'idle', 'guild_id': '901431481090596924', 'client_status': {'web': 'idle'}, 'activities': [{'type': 2, 'name': 'Saiko', 'id': 'ec0b28a579ecb4bd', 'created_at': 1739815177550}]}}
[2025-02-17 10:59:40] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-02-17 10:59:40] [DEBUG   ] discord.client: Dispatching event presence_update
[2025-02-17 10:59:41] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp 1739815181897.
[2025-02-17 10:59:41] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': 1739815181897}.
[2025-02-17 10:59:41] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': 1739815181897}
[2025-02-17 10:59:44] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 1429, 'op': 0, 'd': {'user': {'id': '1244291562738024479'}, 'status': 'online', 'guild_id': '901431481090596924', 'client_status': {'web': 'online'}, 'activities': [{'type': 4, 'state': '🖥️ Cluster 0 | 2073 Servers 🖥️', 'name': 'custom', 'id': 'ec0b28a579ecb4bd', 'created_at': 1739815181762}]}}
[2025-02-17 10:59:44] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-02-17 10:59:44] [DEBUG   ] discord.client: Dispatching event presence_update
[2025-02-17 10:59:45] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 1430, 'op': 0, 'd': {'user': {'id': '927108202867359745'}, 'status': 'idle', 'guild_id': '901431481090596924', 'client_status': {'web': 'idle'}, 'activities': [{'type': 2, 'name': 'Saiko', 'id': 'ec0b28a579ecb4bd', 'created_at': 1739815182554}]}}
[2025-02-17 10:59:45] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-02-17 10:59:45] [DEBUG   ] discord.client: Dispatching event presence_update
[2025-02-17 10:59:46] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp 1739815186905.
[2025-02-17 10:59:46] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': 1739815186905}.
[2025-02-17 10:59:46] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': 1739815186905}
[2025-02-17 10:59:47] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 1430.
[2025-02-17 10:59:47] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-02-17 10:59:47] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 1431, 'op': 0, 'd': {'user': {'id': '1244291562738024479'}, 'status': 'online', 'guild_id': '901431481090596924', 'client_status': {'web': 'online'}, 'activities': [{'type': 4, 'state': '🖥️ Cluster 0 | 2073 Servers 🖥️', 'name': 'custom', 'id': 'ec0b28a579ecb4bd', 'created_at': 1739815184761}]}}
[2025-02-17 10:59:47] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-02-17 10:59:47] [DEBUG   ] discord.client: Dispatching event presence_update
[2025-02-17 10:59:50] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 1432, 'op': 0, 'd': {'user': {'id': '1244291562738024479'}, 'status': 'online', 'guild_id': '901431481090596924', 'client_status': {'web': 'online'}, 'activities': [{'type': 4, 'state': '🎮 /play | เล่นเพลง', 'name': 'custom', 'id': 'ec0b28a579ecb4bd', 'created_at': 1739815187761}]}}
[2025-02-17 10:59:50] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-02-17 10:59:50] [DEBUG   ] discord.client: Dispatching event presence_update
[2025-02-17 10:59:51] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp 1739815191917.
[2025-02-17 10:59:51] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': 1739815191917}.
[2025-02-17 10:59:51] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': 1739815191917}
[2025-02-17 10:59:53] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 1433, 'op': 0, 'd': {'user': {'id': '1244291562738024479'}, 'status': 'online', 'guild_id': '901431481090596924', 'client_status': {'web': 'online'}, 'activities': [{'type': 4, 'state': '🪄 /help | ดูคำสั่งทั้งหมด', 'name': 'custom', 'id': 'ec0b28a579ecb4bd', 'created_at': 1739815190762}]}}
[2025-02-17 10:59:53] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-02-17 10:59:53] [DEBUG   ] discord.client: Dispatching event presence_update
[2025-02-17 10:59:55] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 1434, 'op': 0, 'd': {'user': {'id': '927108202867359745'}, 'status': 'idle', 'guild_id': '901431481090596924', 'client_status': {'web': 'idle'}, 'activities': [{'type': 2, 'name': 'Saiko', 'id': 'ec0b28a579ecb4bd', 'created_at': 1739815192559}]}}
[2025-02-17 10:59:55] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-02-17 10:59:55] [DEBUG   ] discord.client: Dispatching event presence_update
[2025-02-17 10:59:56] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 1435, 'op': 0, 'd': {'user': {'id': '1244291562738024479'}, 'status': 'online', 'guild_id': '901431481090596924', 'client_status': {'web': 'online'}, 'activities': [{'type': 4, 'state': '🖥️ Cluster 0 | 2073 Servers 🖥️', 'name': 'custom', 'id': 'ec0b28a579ecb4bd', 'created_at': 1739815193764}]}}
[2025-02-17 10:59:56] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-02-17 10:59:56] [DEBUG   ] discord.client: Dispatching event presence_update
[2025-02-17 10:59:56] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp 1739815196920.
[2025-02-17 10:59:56] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': 1739815196920}.
[2025-02-17 10:59:56] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': 1739815196920}
[2025-02-17 11:00:00] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 1436, 'op': 0, 'd': {'user': {'id': '1085549382528667790'}, 'status': 'online', 'guild_id': '901431481090596924', 'client_status': {'web': 'online'}, 'activities': [{'type': 4, 'state': '🔍 /help | ดูคำสั่งทั้งหมด', 'name': 'custom', 'id': 'ec0b28a579ecb4bd', 'created_at': 1739815197101}]}}
[2025-02-17 11:00:00] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-02-17 11:00:00] [DEBUG   ] discord.client: Dispatching event presence_update
[2025-02-17 11:00:00] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 1437, 'op': 0, 'd': {'user': {'id': '927108202867359745'}, 'status': 'idle', 'guild_id': '901431481090596924', 'client_status': {'web': 'idle'}, 'activities': [{'type': 4, 'state': 'Smiling', 'name': 'Custom Status', 'id': 'ec0b28a579ecb4bd', 'created_at': 1739815197559}]}}
[2025-02-17 11:00:00] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-02-17 11:00:00] [DEBUG   ] discord.client: Dispatching event presence_update
[2025-02-17 11:00:01] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp 1739815201932.
[2025-02-17 11:00:01] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': 1739815201932}.
[2025-02-17 11:00:01] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': 1739815201932}
[2025-02-17 11:00:05] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 1438, 'op': 0, 'd': {'user': {'id': '927108202867359745'}, 'status': 'idle', 'guild_id': '901431481090596924', 'client_status': {'web': 'idle'}, 'activities': [{'type': 2, 'name': 'Saiko', 'id': 'ec0b28a579ecb4bd', 'created_at': 1739815202561}]}}
[2025-02-17 11:00:05] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-02-17 11:00:05] [DEBUG   ] discord.client: Dispatching event presence_update
[2025-02-17 11:00:05] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 1439, 'op': 0, 'd': {'user': {'id': '1244291562738024479'}, 'status': 'online', 'guild_id': '901431481090596924', 'client_status': {'web': 'online'}, 'activities': [{'type': 4, 'state': 'Playing in 2 Servers 🎶', 'name': 'custom', 'id': 'ec0b28a579ecb4bd', 'created_at': 1739815202767}]}}
[2025-02-17 11:00:05] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-02-17 11:00:05] [DEBUG   ] discord.client: Dispatching event presence_update
[2025-02-17 11:00:06] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp 1739815206935.
